episode,timestep,reward,length,score,pg_loss,v_loss
2407,286964,8.40,86,1,0.0001,2.4242
2408,287014,3.90,50,0,0.0001,2.4242
2409,287141,13.40,127,2,0.0001,2.4242
2410,287263,12.90,122,2,0.0001,2.4242
2411,287349,8.40,86,1,0.0001,2.4242
2412,287661,36.40,312,7,0.0001,2.4242
2413,287720,4.80,59,0,0.0001,2.4242
2414,287806,8.40,86,1,0.0001,2.4242
2415,287928,12.90,122,2,0.0001,2.4242
2416,287994,6.40,66,1,0.0001,2.4242
2417,288287,34.50,293,7,0.0001,2.4242
2418,288635,40.90,348,8,0.0001,2.4242
2419,288721,8.40,86,1,0.0001,2.4242
2420,288920,22.40,199,4,0.0005,1.8214
2421,289042,12.90,122,2,0.0005,1.8214
2422,289128,8.40,86,1,0.0005,1.8214
2423,289553,50.40,425,10,0.0005,1.8214
2424,289639,8.40,86,1,0.0005,1.8214
2425,289696,4.60,57,0,0.0005,1.8214
2426,290157,54.90,461,11,0.0005,1.8214
2427,290356,22.40,199,4,0.0005,1.8214
2428,290704,40.90,348,8,0.0005,1.8214
2429,290834,13.70,130,2,-0.0002,1.1679
2430,291115,32.40,281,6,-0.0002,1.1679
2431,291391,31.90,276,6,-0.0002,1.1679
2432,291562,18.70,171,3,-0.0002,1.1679
2433,291797,26.90,235,5,-0.0002,1.1679
2434,291978,20.60,181,4,-0.0002,1.1679
2435,292213,26.90,235,5,-0.0002,1.1679
2436,292602,45.90,389,9,-0.0002,1.1679
2437,292727,13.20,125,2,-0.0002,1.1679
2438,292964,27.10,237,5,0.0001,1.9267
2439,293096,13.90,132,2,0.0001,1.9267
2440,293277,20.60,181,4,0.0001,1.9267
2441,293337,4.90,60,0,0.0001,1.9267
2442,293685,40.90,348,8,0.0001,1.9267
2443,293807,12.90,122,2,0.0001,1.9267
2444,294006,22.40,199,4,0.0001,1.9267
2445,294354,40.90,348,8,0.0001,1.9267
2446,294422,6.60,68,1,0.0001,1.9267
2447,294508,8.40,86,1,0.0001,1.9267
2448,294595,8.50,87,1,0.0001,1.9267
2449,294794,22.40,199,4,0.0001,1.9267
2450,294880,8.40,86,1,0.0001,1.9267
2451,294970,8.80,90,1,0.0006,1.6003
2452,295205,26.90,235,5,0.0006,1.6003
2453,295630,50.40,425,10,0.0006,1.6003
2454,295716,8.40,86,1,0.0006,1.6003
2455,295808,9.00,92,1,0.0006,1.6003
2456,295930,12.90,122,2,0.0006,1.6003
2457,296278,40.90,348,8,0.0006,1.6003
2458,296400,12.90,122,2,0.0006,1.6003
2459,296563,17.90,163,3,0.0006,1.6003
2460,296685,12.90,122,2,0.0006,1.6003
2461,296884,22.40,199,4,0.0006,1.6003
2462,297013,13.60,129,2,0.0016,1.5140
2463,297099,8.40,86,1,0.0016,1.5140
2464,297298,22.40,199,4,0.0016,1.5140
2465,297470,18.80,172,3,0.0016,1.5140
2466,297709,27.30,239,5,0.0016,1.5140
2467,297759,3.90,50,0,0.0016,1.5140
2468,297881,12.90,122,2,0.0016,1.5140
2469,298080,22.40,199,4,0.0016,1.5140
2470,298541,54.90,461,11,0.0016,1.5140
2471,298664,13.00,123,2,0.0016,1.5140
2472,298750,8.40,86,1,0.0016,1.5140
2473,298933,20.80,183,4,0.0016,1.5140
2474,299096,17.90,163,3,-0.0004,1.9230
2475,299146,3.90,50,0,-0.0004,1.9230
2476,299467,37.30,321,7,-0.0004,1.9230
2477,299553,8.40,86,1,-0.0004,1.9230
2478,299752,22.40,199,4,-0.0004,1.9230
2479,300102,41.10,350,8,-0.0004,1.9230
2480,300189,8.50,87,1,-0.0004,1.9230
2481,300430,27.50,241,5,-0.0004,1.9230
2482,300552,12.90,122,2,-0.0004,1.9230
2483,300839,33.00,287,6,-0.0004,1.9230
2484,300925,8.40,86,1,-0.0004,1.9230
2485,300978,4.20,53,0,-0.0004,1.9230
2486,301028,3.90,50,0,-0.0004,1.9230
2487,301376,40.90,348,8,0.0003,2.7616
2488,301498,12.90,122,2,0.0003,2.7616
2489,301927,50.80,429,10,0.0003,2.7616
2490,302025,10.50,98,2,0.0003,2.7616
2491,302147,12.90,122,2,0.0003,2.7616
2492,302316,18.50,169,3,0.0003,2.7616
2493,302551,26.90,235,5,0.0003,2.7616
2494,302786,26.90,235,5,0.0003,2.7616
2495,302949,17.90,163,3,0.0003,2.7616
2496,303195,28.00,246,5,0.0026,1.9660
2497,303261,6.40,66,1,0.0026,1.9660
2498,303460,22.40,199,4,0.0026,1.9660
2499,303546,8.40,86,1,0.0026,1.9660
2500,303668,12.90,122,2,0.0026,1.9660
2501,303790,12.90,122,2,0.0026,1.9660
2502,303953,17.90,163,3,0.0026,1.9660
2503,305092,138.90,1139,29,0.0026,1.9660
2504,305179,8.50,87,1,0.0007,1.7027
2505,305304,13.20,125,2,0.0007,1.7027
2506,305426,12.90,122,2,0.0007,1.7027
2507,306268,102.00,842,21,0.0007,1.7027
2508,306390,12.90,122,2,0.0007,1.7027
2509,307041,78.40,651,16,0.0007,1.7027
2510,307127,8.40,86,1,0.0007,1.7027
2511,307221,9.20,94,1,0.0016,1.3606
2512,307307,8.40,86,1,0.0016,1.3606
2513,307506,22.40,199,4,0.0016,1.3606
2514,307629,13.00,123,2,0.0016,1.3606
2515,308054,50.40,425,10,0.0016,1.3606
2516,308142,8.60,88,1,0.0016,1.3606
2517,308344,22.70,202,4,0.0016,1.3606
2518,308412,6.60,68,1,0.0016,1.3606
2519,308498,8.40,86,1,0.0016,1.3606
2520,308774,31.90,276,6,0.0016,1.3606
2521,308896,12.90,122,2,0.0016,1.3606
2522,308983,8.50,87,1,0.0016,1.3606
2523,309036,4.20,53,0,0.0016,1.3606
2524,309122,8.40,86,1,0.0016,1.3606
2525,309186,6.20,64,1,0.0016,1.3606
2526,309611,50.40,425,10,-0.0008,2.8434
2527,309680,6.70,69,1,-0.0008,2.8434
2528,309738,4.70,58,0,-0.0008,2.8434
2529,310144,48.50,406,10,-0.0008,2.8434
2530,310347,22.80,203,4,-0.0008,2.8434
2531,310469,12.90,122,2,-0.0008,2.8434
2532,310591,12.90,122,2,-0.0008,2.8434
2533,310826,26.90,235,5,-0.0008,2.8434
2534,310960,15.00,134,3,-0.0008,2.8434
2535,311028,6.60,68,1,-0.0008,2.8434
2536,311340,36.40,312,7,-0.0038,2.1860
2537,311409,6.70,69,1,-0.0038,2.1860
2538,311531,12.90,122,2,-0.0038,2.1860
2539,311730,22.40,199,4,-0.0038,2.1860
2540,312011,32.40,281,6,-0.0038,2.1860
2541,312097,8.40,86,1,-0.0038,2.1860
2542,312193,9.40,96,1,-0.0038,2.1860
2543,312296,11.00,103,2,-0.0038,2.1860
2544,312757,54.90,461,11,-0.0038,2.1860
2545,312843,8.40,86,1,-0.0038,2.1860
2546,312929,8.40,86,1,-0.0038,2.1860
2547,313015,8.40,86,1,-0.0038,2.1860
2548,313101,8.40,86,1,-0.0038,2.1860
2549,313170,6.70,69,1,-0.0038,2.1860
2550,313709,64.50,539,13,0.0005,2.2774
2551,313909,22.50,200,4,0.0005,2.2774
2552,313965,4.50,56,0,0.0005,2.2774
2553,314147,20.70,182,4,0.0005,2.2774
2554,314233,8.40,86,1,0.0005,2.2774
2555,314319,8.40,86,1,0.0005,2.2774
2556,314631,36.40,312,7,0.0005,2.2774
2557,314721,8.80,90,1,0.0005,2.2774
2558,314956,26.90,235,5,0.0005,2.2774
2559,315078,12.90,122,2,0.0005,2.2774
2560,315166,8.60,88,1,0.0005,2.2774
2561,315330,18.00,164,3,0.0005,2.2774
2562,315678,40.90,348,8,-0.0015,2.4804
2563,315769,8.90,91,1,-0.0015,2.4804
2564,315932,17.90,163,3,-0.0015,2.4804
2565,316219,33.00,287,6,-0.0015,2.4804
2566,316418,22.40,199,4,-0.0015,2.4804
2567,316504,8.40,86,1,-0.0015,2.4804
2568,316571,6.50,67,1,-0.0015,2.4804
2569,316658,8.50,87,1,-0.0015,2.4804
2570,316897,27.30,239,5,-0.0015,2.4804
2571,317022,13.20,125,2,-0.0015,2.4804
2572,317112,8.80,90,1,-0.0015,2.4804
2573,317843,88.20,731,18,0.0007,1.7191
2574,317893,3.90,50,0,0.0007,1.7191
2575,318092,22.40,199,4,0.0007,1.7191
2576,318296,22.90,204,4,0.0007,1.7191
2577,318365,6.70,69,1,0.0007,1.7191
2578,318529,18.00,164,3,0.0007,1.7191
2579,318651,12.90,122,2,0.0007,1.7191
2580,318737,8.40,86,1,0.0007,1.7191
2581,318859,12.90,122,2,0.0007,1.7191
2582,319100,27.50,241,5,0.0007,1.7191
2583,319448,40.90,348,8,0.0007,1.7191
2584,319579,13.80,131,2,-0.0038,2.7495
2585,319792,24.70,213,5,-0.0038,2.7495
2586,320443,78.40,651,16,-0.0038,2.7495
2587,320493,3.90,50,0,-0.0038,2.7495
2588,320579,8.40,86,1,-0.0038,2.7495
2589,320665,8.40,86,1,-0.0038,2.7495
2590,320760,9.30,95,1,-0.0038,2.7495
2591,320850,8.80,90,1,-0.0038,2.7495
2592,320913,6.10,63,1,-0.0038,2.7495
2593,321112,22.40,199,4,-0.0038,2.7495
2594,321238,13.30,126,2,-0.0038,2.7495
2595,321324,8.40,86,1,-0.0038,2.7495
2596,321672,40.90,348,8,0.0024,2.5923
2597,321734,6.00,62,1,0.0024,2.5923
2598,321856,12.90,122,2,0.0024,2.5923
2599,321994,15.40,138,3,0.0024,2.5923
2600,322233,27.30,239,5,0.0024,2.5923
2601,322355,12.90,122,2,0.0024,2.5923
2602,322554,22.40,199,4,0.0024,2.5923
2603,322640,8.40,86,1,0.0024,2.5923
2604,322727,8.50,87,1,0.0024,2.5923
2605,323003,31.90,276,6,0.0024,2.5923
2606,323092,8.70,89,1,0.0024,2.5923
2607,323178,8.40,86,1,0.0024,2.5923
2608,323300,12.90,122,2,0.0024,2.5923
2609,323422,12.90,122,2,0.0024,2.5923
2610,323487,6.30,65,1,0.0024,2.5923
2611,323555,6.60,68,1,0.0024,2.5923
2612,323754,22.40,199,4,0.0021,1.7444
2613,323818,6.20,64,1,0.0021,1.7444
2614,323940,12.90,122,2,0.0021,1.7444
2615,324299,42.00,359,8,0.0021,1.7444
2616,324502,22.80,203,4,0.0021,1.7444
2617,324603,10.80,101,2,0.0021,1.7444
2618,324689,8.40,86,1,0.0021,1.7444
2619,324811,12.90,122,2,0.0021,1.7444
2620,324897,8.40,86,1,0.0021,1.7444
2621,325021,13.10,124,2,0.0021,1.7444
2622,325112,8.90,91,1,0.0021,1.7444
2623,325208,9.40,96,1,0.0021,1.7444
2624,325301,9.10,93,1,0.0021,1.7444
2625,325387,8.40,86,1,0.0021,1.7444
2626,325473,8.40,86,1,0.0021,1.7444
2627,325672,22.40,199,4,-0.0005,2.1379
2628,325769,9.50,97,2,-0.0005,2.1379
2629,325829,4.90,60,0,-0.0005,2.1379
2630,325915,8.40,86,1,-0.0005,2.1379
2631,326114,22.40,199,4,-0.0005,2.1379
2632,326426,36.40,312,7,-0.0005,2.1379
2633,326625,22.40,199,4,-0.0005,2.1379
2634,326747,12.90,122,2,-0.0005,2.1379
2635,327039,34.40,292,7,-0.0005,2.1379
2636,327351,36.40,312,7,-0.0005,2.1379
2637,327514,17.90,163,3,-0.0005,2.1379
2638,327600,8.40,86,1,-0.0005,2.1379
2639,327722,12.90,122,2,-0.0007,1.6566
2640,327853,13.80,131,2,-0.0007,1.6566
2641,327939,8.40,86,1,-0.0007,1.6566
2642,328102,17.90,163,3,-0.0007,1.6566
2643,328224,12.90,122,2,-0.0007,1.6566
2644,328406,20.70,182,4,-0.0007,1.6566
2645,328528,12.90,122,2,-0.0007,1.6566
2646,328743,24.90,215,5,-0.0007,1.6566
2647,329061,37.00,318,7,-0.0007,1.6566
2648,329232,18.70,171,3,-0.0007,1.6566
2649,329395,17.90,163,3,-0.0007,1.6566
2650,329481,8.40,86,1,-0.0007,1.6566
2651,329567,8.40,86,1,-0.0007,1.6566
2652,329635,6.60,68,1,-0.0007,1.6566
2653,329732,9.50,97,2,0.0010,2.3745
2654,329866,15.00,134,3,0.0010,2.3745
2655,329935,6.70,69,1,0.0010,2.3745
2656,330021,8.40,86,1,0.0010,2.3745
2657,330143,12.90,122,2,0.0010,2.3745
2658,330315,18.80,172,3,0.0010,2.3745
2659,330401,8.40,86,1,0.0010,2.3745
2660,330497,9.40,96,1,0.0010,2.3745
2661,330818,37.30,321,7,0.0010,2.3745
2662,330921,11.00,103,2,0.0010,2.3745
2663,331007,8.40,86,1,0.0010,2.3745
2664,331222,24.90,215,5,0.0010,2.3745
2665,331426,22.90,204,4,0.0010,2.3745
2666,331602,20.10,176,4,0.0010,2.3745
2667,331810,23.30,208,4,-0.0002,2.0814
2668,332009,22.40,199,4,-0.0002,2.0814
2669,332209,22.50,200,4,-0.0002,2.0814
2670,332297,8.60,88,1,-0.0002,2.0814
2671,332835,64.40,538,13,-0.0002,2.0814
2672,332957,12.90,122,2,-0.0002,2.0814
2673,333019,6.00,62,1,-0.0002,2.0814
2674,333196,20.20,177,4,-0.0002,2.0814
2675,333431,26.90,235,5,-0.0002,2.0814
2676,333517,8.40,86,1,-0.0002,2.0814
2677,333603,8.40,86,1,-0.0002,2.0814
2678,333804,22.60,201,4,-0.0002,2.0814
2679,333905,10.80,101,2,0.0034,1.8303
2680,334027,12.90,122,2,0.0034,1.8303
2681,334090,6.10,63,1,0.0034,1.8303
2682,334253,17.90,163,3,0.0034,1.8303
2683,334339,8.40,86,1,0.0034,1.8303
2684,334425,8.40,86,1,0.0034,1.8303
2685,334521,9.40,96,1,0.0034,1.8303
2686,334607,8.40,86,1,0.0034,1.8303
2687,334693,8.40,86,1,0.0034,1.8303
2688,334787,9.20,94,1,0.0034,1.8303
2689,334873,8.40,86,1,0.0034,1.8303
2690,334995,12.90,122,2,0.0034,1.8303
2691,335128,14.00,133,3,0.0034,1.8303
2692,335363,26.90,235,5,0.0034,1.8303
2693,335485,12.90,122,2,0.0034,1.8303
2694,335607,12.90,122,2,0.0034,1.8303
2695,335740,14.00,133,3,0.0034,1.8303
2696,336136,46.60,396,9,0.0009,2.3429
2697,336258,12.90,122,2,0.0009,2.3429
2698,336344,8.40,86,1,0.0009,2.3429
2699,336430,8.40,86,1,0.0009,2.3429
2700,336750,37.20,320,7,0.0009,2.3429
2701,337062,36.40,312,7,0.0009,2.3429
2702,337184,12.90,122,2,0.0009,2.3429
2703,337270,8.40,86,1,0.0009,2.3429
2704,337356,8.40,86,1,0.0009,2.3429
2705,337555,22.40,199,4,0.0009,2.3429
2706,337616,5.00,61,1,0.0009,2.3429
2707,337702,8.40,86,1,0.0009,2.3429
2708,337829,13.40,127,2,0.0009,2.3429
2709,337918,8.70,89,1,0.0009,2.3429
2710,338266,40.90,348,8,0.0013,1.5546
2711,338352,8.40,86,1,0.0013,1.5546
2712,338438,8.40,86,1,0.0013,1.5546
2713,338673,26.90,235,5,0.0013,1.5546
2714,338759,8.40,86,1,0.0013,1.5546
2715,339040,32.40,281,6,0.0013,1.5546
2716,339099,4.80,59,0,0.0013,1.5546
2717,339185,8.40,86,1,0.0013,1.5546
2718,339317,13.90,132,2,0.0013,1.5546
2719,339374,4.60,57,0,0.0013,1.5546
2720,339460,8.40,86,1,0.0013,1.5546
2721,339582,12.90,122,2,0.0013,1.5546
2722,339708,13.30,126,2,0.0013,1.5546
2723,339771,6.10,63,1,0.0013,1.5546
2724,339893,12.90,122,2,0.0013,1.5546
2725,340015,12.90,122,2,0.0050,2.2586
2726,340137,12.90,122,2,0.0050,2.2586
2727,340223,8.40,86,1,0.0050,2.2586
2728,340345,12.90,122,2,0.0050,2.2586
2729,341348,122.60,1003,26,0.0050,2.2586
2730,341434,8.40,86,1,0.0050,2.2586
2731,341520,8.40,86,1,0.0050,2.2586
2732,341868,40.90,348,8,0.0050,2.2586
2733,341954,8.40,86,1,0.0050,2.2586
2734,342083,13.60,129,2,0.0006,1.5948
2735,342182,10.60,99,2,0.0006,1.5948
2736,342385,22.80,203,4,0.0006,1.5948
2737,342733,40.90,348,8,0.0006,1.5948
2738,342855,12.90,122,2,0.0006,1.5948
2739,343054,22.40,199,4,0.0006,1.5948
2740,343140,8.40,86,1,0.0006,1.5948
2741,343234,9.20,94,1,0.0006,1.5948
2742,343433,22.40,199,4,0.0006,1.5948
2743,343555,12.90,122,2,0.0006,1.5948
2744,343677,12.90,122,2,0.0006,1.5948
2745,343799,12.90,122,2,0.0006,1.5948
2746,343973,19.00,174,3,0.0006,1.5948
2747,344148,19.10,175,4,0.0003,1.8075
2748,344460,36.40,312,7,0.0003,1.8075
2749,344546,8.40,86,1,0.0003,1.8075
2750,344632,8.40,86,1,0.0003,1.8075
2751,344695,6.10,63,1,0.0003,1.8075
2752,344781,8.40,86,1,0.0003,1.8075
2753,344867,8.40,86,1,0.0003,1.8075
2754,345182,36.70,315,7,0.0003,1.8075
2755,345417,26.90,235,5,0.0003,1.8075
2756,345503,8.40,86,1,0.0003,1.8075
2757,345815,36.40,312,7,0.0003,1.8075
2758,345901,8.40,86,1,0.0003,1.8075
2759,345987,8.40,86,1,0.0003,1.8075
2760,346109,12.90,122,2,0.0003,1.8075
2761,346351,27.60,242,5,0.0005,1.4519
2762,346550,22.40,199,4,0.0005,1.4519
2763,346975,50.40,425,10,0.0005,1.4519
2764,347033,4.70,58,0,0.0005,1.4519
2765,347196,17.90,163,3,0.0005,1.4519
2766,347431,26.90,235,5,0.0005,1.4519
2767,347743,36.40,312,7,0.0005,1.4519
2768,347978,26.90,235,5,0.0005,1.4519
2769,348742,92.40,764,19,-0.0026,1.4403
2770,348864,12.90,122,2,-0.0026,1.4403
2771,348986,12.90,122,2,-0.0026,1.4403
2772,349732,90.60,746,19,-0.0026,1.4403
2773,349818,8.40,86,1,-0.0026,1.4403
2774,349940,12.90,122,2,-0.0026,1.4403
2775,350026,8.40,86,1,-0.0026,1.4403
2776,350225,22.40,199,4,0.0031,1.3268
2777,350434,23.40,209,4,0.0031,1.3268
2778,350669,26.90,235,5,0.0031,1.3268
2779,350755,8.40,86,1,0.0031,1.3268
2780,350957,22.70,202,4,0.0031,1.3268
2781,351043,8.40,86,1,0.0031,1.3268
2782,351165,12.90,122,2,0.0031,1.3268
2783,351852,82.90,687,17,0.0031,1.3268
2784,351974,12.90,122,2,0.0031,1.3268
2785,352096,12.90,122,2,0.0031,1.3268
2786,352218,12.90,122,2,0.0031,1.3268
2787,352607,45.90,389,9,0.0013,1.5833
2788,352817,23.50,210,4,0.0013,1.5833
2789,352946,13.60,129,2,0.0013,1.5833
2790,353201,29.80,255,6,0.0013,1.5833
2791,353626,50.40,425,10,0.0013,1.5833
2792,353938,36.40,312,7,0.0013,1.5833
2793,354327,45.90,389,9,0.0020,1.5484
2794,354791,55.20,464,11,0.0020,1.5484
2795,354843,4.10,52,0,0.0020,1.5484
2796,355304,54.90,461,11,0.0020,1.5484
2797,355426,12.90,122,2,0.0020,1.5484
2798,355548,12.90,122,2,0.0020,1.5484
2799,355602,4.30,54,0,0.0020,1.5484
2800,355801,22.40,199,4,0.0020,1.5484
2801,355887,8.40,86,1,0.0020,1.5484
2802,356009,12.90,122,2,0.0020,1.5484
2803,356131,12.90,122,2,0.0020,1.5484
2804,356294,17.90,163,3,0.0020,1.5484
2805,356611,36.90,317,7,-0.0020,2.4260
2806,356779,18.40,168,3,-0.0020,2.4260
2807,357014,26.90,235,5,-0.0020,2.4260
2808,357224,23.50,210,4,-0.0020,2.4260
2809,357315,8.90,91,1,-0.0020,2.4260
2810,357740,50.40,425,10,-0.0020,2.4260
2811,358088,40.90,348,8,-0.0020,2.4260
2812,358184,9.40,96,1,-0.0020,2.4260
2813,358419,26.90,235,5,-0.0006,2.3681
2814,358482,6.10,63,1,-0.0006,2.3681
2815,358604,12.90,122,2,-0.0006,2.3681
2816,358839,26.90,235,5,-0.0006,2.3681
2817,358929,8.80,90,1,-0.0006,2.3681
2818,359032,11.00,103,2,-0.0006,2.3681
2819,359118,8.40,86,1,-0.0006,2.3681
2820,359281,17.90,163,3,-0.0006,2.3681
2821,359403,12.90,122,2,-0.0006,2.3681
2822,359525,12.90,122,2,-0.0006,2.3681
2823,359660,15.10,135,3,-0.0006,2.3681
2824,359795,15.10,135,3,-0.0006,2.3681
2825,359968,18.90,173,3,-0.0006,2.3681
2826,360054,8.40,86,1,-0.0006,2.3681
2827,360289,26.90,235,5,-0.0006,2.3681
2828,360379,8.80,90,1,-0.0006,2.3681
2829,360506,13.40,127,2,-0.0010,2.3282
2830,360636,13.70,130,2,-0.0010,2.3282
2831,360835,22.40,199,4,-0.0010,2.3282
2832,360921,8.40,86,1,-0.0010,2.3282
2833,361120,22.40,199,4,-0.0010,2.3282
2834,362033,110.90,913,23,-0.0010,2.3282
2835,362119,8.40,86,1,-0.0010,2.3282
2836,362178,4.80,59,0,-0.0010,2.3282
2837,362490,36.40,312,7,-0.0010,2.3282
2838,362623,14.00,133,3,0.0014,1.6498
2839,362786,17.90,163,3,0.0014,1.6498
2840,362872,8.40,86,1,0.0014,1.6498
2841,362994,12.90,122,2,0.0014,1.6498
2842,363195,22.60,201,4,0.0014,1.6498
2843,363323,13.50,128,2,0.0014,1.6498
2844,363409,8.40,86,1,0.0014,1.6498
2845,363504,9.30,95,1,0.0014,1.6498
2846,363590,8.40,86,1,0.0014,1.6498
2847,363712,12.90,122,2,0.0014,1.6498
2848,363798,8.40,86,1,0.0014,1.6498
2849,364010,24.60,212,5,0.0014,1.6498
2850,364178,18.40,168,3,0.0014,1.6498
2851,364689,60.80,511,12,-0.0005,1.9771
2852,364744,4.40,55,0,-0.0005,1.9771
2853,364830,8.40,86,1,-0.0005,1.9771
2854,364916,8.40,86,1,-0.0005,1.9771
2855,365004,8.60,88,1,-0.0005,1.9771
2856,365090,8.40,86,1,-0.0005,1.9771
2857,365176,8.40,86,1,-0.0005,1.9771
2858,365233,4.60,57,0,-0.0005,1.9771
2859,365301,6.60,68,1,-0.0005,1.9771
2860,365423,12.90,122,2,-0.0005,1.9771
2861,365491,6.60,68,1,-0.0005,1.9771
2862,365613,12.90,122,2,-0.0005,1.9771
2863,365754,15.70,141,3,-0.0005,1.9771
2864,365953,22.40,199,4,-0.0005,1.9771
2865,366039,8.40,86,1,-0.0005,1.9771
2866,366239,22.50,200,4,-0.0005,1.9771
2867,366368,13.60,129,2,-0.0005,1.9771
2868,366461,9.10,93,1,-0.0005,1.9771
2869,366547,8.40,86,1,-0.0005,1.9771
2870,366669,12.90,122,2,-0.0015,2.0390
2871,366755,8.40,86,1,-0.0015,2.0390
2872,366854,10.60,99,2,-0.0015,2.0390
2873,367026,18.80,172,3,-0.0015,2.0390
2874,367148,12.90,122,2,-0.0015,2.0390
2875,367234,8.40,86,1,-0.0015,2.0390
2876,367298,6.20,64,1,-0.0015,2.0390
2877,367384,8.40,86,1,-0.0015,2.0390
2878,367663,32.20,279,6,-0.0015,2.0390
2879,367749,8.40,86,1,-0.0015,2.0390
2880,367810,5.00,61,1,-0.0015,2.0390
2881,368086,31.90,276,6,-0.0015,2.0390
2882,368297,23.60,211,5,-0.0015,2.0390
2883,368357,4.90,60,0,-0.0015,2.0390
2884,368421,6.20,64,1,-0.0015,2.0390
2885,368543,12.90,122,2,-0.0015,2.0390
2886,368706,17.90,163,3,-0.0008,2.1554
2887,368869,17.90,163,3,-0.0008,2.1554
2888,368955,8.40,86,1,-0.0008,2.1554
2889,369056,10.80,101,2,-0.0008,2.1554
2890,369222,18.20,166,3,-0.0008,2.1554
2891,369308,8.40,86,1,-0.0008,2.1554
2892,369394,8.40,86,1,-0.0008,2.1554
2893,369493,10.60,99,2,-0.0008,2.1554
2894,369694,22.60,201,4,-0.0008,2.1554
2895,369826,13.90,132,2,-0.0008,2.1554
2896,369912,8.40,86,1,-0.0008,2.1554
2897,369999,8.50,87,1,-0.0008,2.1554
2898,370085,8.40,86,1,-0.0008,2.1554
2899,370284,22.40,199,4,-0.0008,2.1554
2900,370380,9.40,96,1,-0.0008,2.1554
2901,370447,6.50,67,1,-0.0008,2.1554
2902,370533,8.40,86,1,-0.0008,2.1554
2903,370715,20.70,182,4,0.0019,1.5854
2904,370950,26.90,235,5,0.0019,1.5854
2905,371185,26.90,235,5,0.0019,1.5854
2906,371384,22.40,199,4,0.0019,1.5854
2907,372071,82.90,687,17,0.0019,1.5854
2908,372157,8.40,86,1,0.0019,1.5854
2909,372243,8.40,86,1,0.0019,1.5854
2910,372446,22.80,203,4,0.0019,1.5854
2911,372532,8.40,86,1,0.0019,1.5854
2912,372844,36.40,312,7,0.0020,1.4342
2913,373054,23.50,210,4,0.0020,1.4342
2914,373338,32.70,284,6,0.0020,1.4342
2915,373501,17.90,163,3,0.0020,1.4342
2916,373813,36.40,312,7,0.0020,1.4342
2917,373935,12.90,122,2,0.0020,1.4342
2918,374021,8.40,86,1,0.0020,1.4342
2919,374337,36.80,316,7,0.0020,1.4342
2920,374459,12.90,122,2,0.0020,1.4342
2921,374518,4.80,59,0,0.0020,1.4342
2922,374607,8.70,89,1,0.0020,1.4342
2923,374729,12.90,122,2,0.0020,1.4342
2924,374860,13.80,131,2,0.0015,1.4190
2925,375208,40.90,348,8,0.0015,1.4190
2926,375330,12.90,122,2,0.0015,1.4190
2927,375493,17.90,163,3,0.0015,1.4190
2928,375579,8.40,86,1,0.0015,1.4190
2929,375665,8.40,86,1,0.0015,1.4190
2930,375787,12.90,122,2,0.0015,1.4190
2931,375841,4.30,54,0,0.0015,1.4190
2932,376046,23.00,205,4,0.0015,1.4190
2933,376132,8.40,86,1,0.0015,1.4190
2934,376521,45.90,389,9,0.0015,1.4190
2935,376611,8.80,90,1,0.0015,1.4190
2936,377162,66.60,551,14,-0.0003,1.6690
2937,377401,27.30,239,5,-0.0003,1.6690
2938,377487,8.40,86,1,-0.0003,1.6690
2939,377539,4.10,52,0,-0.0003,1.6690
2940,377661,12.90,122,2,-0.0003,1.6690
2941,378009,40.90,348,8,-0.0003,1.6690
2942,378109,10.70,100,2,-0.0003,1.6690
2943,378195,8.40,86,1,-0.0003,1.6690
2944,378287,9.00,92,1,-0.0003,1.6690
2945,378486,22.40,199,4,-0.0003,1.6690
2946,378653,18.30,167,3,-0.0003,1.6690
2947,378739,8.40,86,1,-0.0003,1.6690
2948,378825,8.40,86,1,-0.0003,1.6690
2949,378887,6.00,62,1,0.0012,1.8764
2950,378973,8.40,86,1,0.0012,1.8764
2951,379219,28.00,246,5,0.0012,1.8764
2952,379567,40.90,348,8,0.0012,1.8764
2953,379653,8.40,86,1,0.0012,1.8764
2954,379831,20.30,178,4,0.0012,1.8764
2955,380002,18.70,171,3,0.0012,1.8764
2956,380124,12.90,122,2,0.0012,1.8764
2957,380290,18.20,166,3,0.0012,1.8764
2958,380376,8.40,86,1,0.0012,1.8764
2959,380575,22.40,199,4,0.0012,1.8764
2960,380738,17.90,163,3,0.0012,1.8764
2961,380938,22.50,200,4,-0.0008,1.5640
2962,381173,26.90,235,5,-0.0008,1.5640
2963,381336,17.90,163,3,-0.0008,1.5640
2964,381422,8.40,86,1,-0.0008,1.5640
2965,381544,12.90,122,2,-0.0008,1.5640
2966,381630,8.40,86,1,-0.0008,1.5640
2967,381795,18.10,165,3,-0.0008,1.5640
2968,381917,12.90,122,2,-0.0008,1.5640
2969,382003,8.40,86,1,-0.0008,1.5640
2970,382089,8.40,86,1,-0.0008,1.5640
2971,382175,8.40,86,1,-0.0008,1.5640
2972,382374,22.40,199,4,-0.0008,1.5640
2973,382497,13.00,123,2,-0.0008,1.5640
2974,382583,8.40,86,1,-0.0008,1.5640
2975,382707,13.10,124,2,-0.0008,1.5640
2976,382793,8.40,86,1,-0.0008,1.5640
2977,383028,26.90,235,5,0.0002,1.3209
2978,383342,36.60,314,7,0.0002,1.3209
